web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522723-722","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Democrats Dismiss GOP Attacks On Hunter Biden","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhunter-biden-trump-2020-democrats_n_5da64438e4b02253a2f9ecec/RK=2/RS=c_rqd2kHFPYEhhb_MMhcToir5g8-","Democrats Dismiss GOP Attacks On Hunter Biden","Sen. Debbie Stabenow of Michigan called Republican hand-wringing about the former vice president’s son’s work overseas “the height of hypocrisy.”","","10/15/2019 07:28 pm ET","Sen. Doug Jones (D-Ala.) said Hunter Biden did “pretty well” in responding to the questions surrounding his work overseas in his interview with ABC."
"1571522709-666","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","Tuesday night’s presidential debate gives the three Democratic front-runners a chance to answer recent doubts about their campaigns, while nine other candidates — the largest political lineup on a single stage — get a new shot at the political spotlight in hopes of rising or at least remaining relevant."
"1571522731-753","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Vermont Sen. Bernie Sanders didn’t look or sound like a guy who had a heart attack two weeks ago. He was as animated as ever, landing sharp blows against Trump and other Democrats on stage."
"1571522723-715","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Democrats Dismiss GOP Attacks On Hunter Biden","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhunter-biden-trump-2020-democrats_n_5da64438e4b02253a2f9ecec/RK=2/RS=c_rqd2kHFPYEhhb_MMhcToir5g8-","Democrats Dismiss GOP Attacks On Hunter Biden","Sen. Debbie Stabenow of Michigan called Republican hand-wringing about the former vice president’s son’s work overseas “the height of hypocrisy.”","","10/15/2019 07:28 pm ET","“It’s the height of hypocrisy for any Republican right now ― given what the Trump family is doing ― to raise concerns about this,” Sen. Debbie Stabenow (D-Mich.) said Tuesday."
"1571522731-756","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","But Sanders’ best moment may have been a fast-ball at Biden after the former vice president asserted that he knew how to “get stuff done,” and that he didn’t simply offer plans about how to do so."
"1571522731-745","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","New Jersey Sen. Cory Booker actually gave a more succinct answer in defense of Biden, noting the hypocrisy of Trump and Republicans seeking to attempt to make hay of the matter, given the financial conflicts of interest that cloud the Trump administration."
"1571522741-784","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AQBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-donald-trump-tax-returns_n_5da79655e4b0b5c9be48ab22/RK=2/RS=pZpjmnyRxjwtFP7T5hI_zc_xqGA-","Joe Biden Tells Trump: ‘Release Your Tax Returns Or Shut Up’","The former vice president and 2020 candidate accused the president of “running the most corrupt government in the history of the United States of America.”","","10/16/2019 07:09 pm ET","“Well, let’s talk about corruption,” Biden began. ”[Trump] is running the most corrupt government in the history of the United States of America, number one. Number two, he also is in a position where, as he talks about corruption, he is engaged in practices that, in fact, everyone around the world is looking and saying, ‘How in God’s name can this man be doing that while he’s president?’”"
"1571522752-795","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8APBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fsondland-ukraine-trump-giuliani_n_5da8ca57e4b034f1d69f7557/RK=2/RS=qnFLDXYPk_Fm1rBkFRai4Ia8mlI-","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","The ambassador claims he didn’t know Donald Trump was targeting Joe Biden in Ukraine — but the evidence was on front pages for months.","","10/17/2019 06:05 pm ET","In his opening statement, the U.S. ambassador to the European Union said he only recently learned that Trump’s personal lawyer Rudy Giuliani may have tried to get Ukrainian officials to probe the former vice president’s dealings in the country."
"1571522709-675","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","In an email to supporters, Sanders wrote, “Tonight’s debate is important, no doubt about it, and I am ready.”"
"1571522731-728","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","The other candidates on stage in Westerville, Ohio, treated the senator from Massachusetts as the new favorite, hammering her repeatedly over her evasiveness when confronted with questions about her health care and wealth inequality plans."
"1571522736-776","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Sanders, Warren Blast Joe Biden In First Major Clash Of Front-Runners","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AQhlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-elizabeth-warren-joe-biden-clash-ohio-debate-2020-democratic-presidential-primary_n_5da68b0de4b002e33e76ee03/RK=2/RS=kEu0gF9wqhe_sBmpld.8i6FcDjc-","Sanders, Warren Blast Joe Biden In First Major Clash Of Front-Runners","The two progressive candidates tried to poke holes in the former vice president’s self-styled image as a pragmatist at the Democratic presidential debate.","","10/15/2019 11:43 pm ET","Warren wasn’t having it."
"1571522731-733","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","“Your signature is to have a plan for everything, except this,” Buttigieg said. “No plan has been laid out to explain how a multitrillion-dollar hole in this Medicare for All plan that Sen. Warren is putting forward is supposed to get filled in.”"
"1571522752-794","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8APBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fsondland-ukraine-trump-giuliani_n_5da8ca57e4b034f1d69f7557/RK=2/RS=qnFLDXYPk_Fm1rBkFRai4Ia8mlI-","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","The ambassador claims he didn’t know Donald Trump was targeting Joe Biden in Ukraine — but the evidence was on front pages for months.","","10/17/2019 06:05 pm ET","Ambassador Gordon Sondland told House impeachment investigators on Thursday that he didn’t know President Donald Trump’s interest in Ukraine had anything to do with 2020 rival Joe Biden. Sondland’s explanation is hard to believe."
"1571522731-731","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","South Bend, Indiana, Mayor Pete Buttigieg, Minnesota Sen. Amy Klobuchar, former Texas Rep. Beto O’Rourke and businessman Andrew Yang all took shots at Warren."
"1571522752-801","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8APBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fsondland-ukraine-trump-giuliani_n_5da8ca57e4b034f1d69f7557/RK=2/RS=qnFLDXYPk_Fm1rBkFRai4Ia8mlI-","Gordon Sondland’s Testimony About The Trump-Ukraine Scandal Defies Belief","The ambassador claims he didn’t know Donald Trump was targeting Joe Biden in Ukraine — but the evidence was on front pages for months.","","10/17/2019 06:05 pm ET","Days before Giuliani canceled his trip, it was also front-page news in The New York Times that Trump and his associates were focused on the Bidens’ history in Ukraine as they looked at Joe Biden as a potential opponent in 2020. The May 2 report specifically highlighted Giuliani’s role in the effort, pointing out that he had met with both current and former top prosecutors in Ukraine to ask about the Burisma investigation."
"1571522709-674","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","“Bernie is a political marathon runner,” said Sanders’ confidante RoseAnn DeMoro, the former executive director of National Nurses United. “I think the debate is going to be a great reassurance to the public.”"
"1571522709-684","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","Joe Biden has promised to bar family members from occupying any office within the White House if elected — a departure from Trump."
"1571522709-671","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8AShlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=ltSI2BKJVt9ejFSdtJ_4S9p8c0Q-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","The White House hopefuls represent the political and personal diversity that has come to define the Democratic Party of 2019, including four women, four people of color, an openly gay man and an age range that spans four decades."
"1571522731-758","https://search.huffpost.com/search;_ylt=Awr9KRG2h6tdNjAAdqtsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0ZVUmZtdExlUU42LlNlRmp2MjFncEEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1MjI2ODY-?p=joe+biden&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr9DuyGiKtdfx8ARBlsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551494/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=C.NjgznyaB2yOeO6FXirHXVAu20-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Steyer, whose focus is on combating climate change, started strong in the debate’s opening act, saying that “every candidate here is more decent, more coherent and more patriotic than the criminal in the White House.”"
