web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570844014-1345","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","The two-time Oscar-winning star said she wants to see fossil fuels phased out over 30 years and wants the government to stop leasing permits for fossil fuel development on public lands and waters.","11 Oct 2019"
"1570844059-1628","https://www.breitbart.com/politics/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/all-eyes-on-louisiana-gubernatorial-jungle-primary-first-election-in-nation-since-impeachment-inquiry/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","All eyes are focused on Louisiana, where Donald Trump will hold a rally on Friday night and the state’s voters will go to the polls in a “jungle primary” on Saturday.","","Should Edwards fail to reach 50 percent, Republicans are expected to rally around the second place finisher in the November runoff, whether it be Abraham or Rispone. That possible Republican consolidation in a potential November runoff election may be easier for Abraham than Rispone, since Abraham has focused his campaign attacks on Rispone, while Rispone has criticized both Edwards and Abraham.","11 Oct 2019"
"1570844052-1584","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","“From the president on down, we have communicated with the Turks on this issue,” he said. “I spoke with Turkish Defense Minister Akar yesterday to express our strong opposition to Turkey’s actions, and reiterated the damage this is doing to our bilateral relationship.”","11 Oct 2019"
"1570844036-1483","https://www.breitbart.com/politics/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","https://www.breitbart.com/politics/2019/10/11/college-students-protest-donald-trump-jr-ill-grab-ya-daddy-pssy/","College Students Protest Donald Trump Jr.: ‘I’ll Grab Ya Daddy by the P*ssy’","GAINESVILLE, Florida– Protesters gathered at the University of Florida (UF) ahead of Donald Trump Jr. and Kimberly Guilfoyle’s appearance at the university on Thursday, marching outside of the venue and holding signs reading “FUCH U NAZI BITCH” and “I’ll Grab Ya Daddy By The Pussy.”","","When asked if the number of people against Trump’s appearance outnumbered those in favor, she said, “I think that the Democrats are much more outspoken about it, whereas Republicans are feeling kind of silenced by it.”","11 Oct 2019"
"1570844056-1601","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","Though a small but growing chorus of Democrats has started urging a vote simply to undercut this GOP talking point, others say that nothing will stop Trump and his supporters from claiming Democrats’ efforts are unfair and inconsistent with past impeachment procedures. They say the party shouldn’t take the White House’s bait, arguing that the president’s defenders will simply find other reasons to not comply with the inquiry.","11 Oct 2019"
"1570844061-1638","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","9:07 PM: Trump says he needs Louisiana voters to “send a loud and clear” message to Democrats by voting against John Bel Edwards. Trump ripping him for increasing taxes after promising not to do so and then reminisces about his 2016 Louisiana victory.","11 Oct 2019"
"1570844052-1586","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","“We remain in close coordination with the Syrian Democratic Forces who helped us destroy the physical caliphate of ISIS, but I will not place American service members in the middle of a longstanding conflict between the Turks and the Kurds. This is not why we are in Syria,” he said.","11 Oct 2019"
"1570844061-1656","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","Trump says all of the nation’s gains are put to risk by Democrats who have gone “completely insane.” He says Democrats have waged a “non-stop battle” for three years to “overturn your vote” and “overturn the results of the most spectacular election in the history of our country.”","11 Oct 2019"
"1570844061-1665","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","","11 Oct 2019"
"1570844018-1371","https://www.breitbart.com/politics/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","https://www.breitbart.com/politics/2019/10/11/former-ambassador-ukraine-tells-congress-trump-pressured-state-remove-me/","Former Ambassador to Ukraine Tells Congress: Trump Pressured State to Remove Me","Former U.S. Ambassador to Ukraine Marie Yovanovitch on Friday told House Democrats pursuing the impeachment inquiry that President Donald Trump pressured the State Department to remove her from her post because he had “lost confidence” in her.","","In her written remarks, obtained by the Washington Post and other news outlets, the former ambassador noted that she met with U.S. Deputy Secretary of State John Sullivan to discuss “why my posting ended so suddenly,” adding:","11 Oct 2019"
"1570844069-1705","https://www.breitbart.com/politics/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","https://www.breitbart.com/politics/2019/10/11/rreport-shepard-smiths-exit-could-spark-fox-news-exodus/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","Longtime Fox News Channel Shepard Smith’s unexpected departure could be the start of an “exodus” at the news network, according to one staffer.","","Smith announced during Friday’s edition of his weekday program Shepard Smith Reporting that today would be his final broadcast at the network.","11 Oct 2019"
"1570844012-1328","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","When the AVIC and BHR’s bid was first announced, alarm bells went off in certain sectors of the defense industry. In particular, many noted that AVIC was “reportedly involved in stealing sensitive data regarding the Joint Strike Fighter program,” which it later “reportedly incorporated … into China’s J-20 and J‑31 aircraft.”","11 Oct 2019"
"1570844012-1317","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","Schweizer and McLeod provide further details on the investments former Vice President Joe Biden’s son, Hunter Biden, facilitated via his Chinese-backed investment firm.","11 Oct 2019"
"1570844016-1362","https://www.breitbart.com/politics/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","https://www.breitbart.com/economy/2019/10/11/mexican-president-amlo-to-nancy-pelosi-pass-usmca-already/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","Mexican President Andrés Manuel López Obrador told Speaker Nancy Pelosi (D-CA) on Friday to pass the U.S.-Mexico-Canada Agreement (USMCA), which awaits a vote in the Democrat-controlled House of Representatives.","","While Democrats have spoken favorably about the USMCA, they have also suggested changes to the agreement. They are also reluctant to acknowledge Trump’s success and to approve anything for which he will later take credit.","11 Oct 2019"
"1570844067-1692","https://www.breitbart.com/politics/","Trump to Replace Kevin McAleenan at Department of Homeland Security","https://www.breitbart.com/politics/2019/10/11/trump-to-replace-kevin-mcaleenan-at-department-of-homeland-security/","Trump to Replace Kevin McAleenan at Department of Homeland Security","Acting Department of Homeland Security (DHS) Secretary Kevin McAleenan will be leaving his position as the head of the agency, President Trump announced Friday evening.","","In a series of posts, Trump announced that he would be replacing McAleenan next week after the former Customs and Border Protection Commissioner had served as head of DHS since April.","11 Oct 2019"
"1570844016-1361","https://www.breitbart.com/politics/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","https://www.breitbart.com/economy/2019/10/11/mexican-president-amlo-to-nancy-pelosi-pass-usmca-already/","Mexican President AMLO to Nancy Pelosi: Pass USMCA Already!","Mexican President Andrés Manuel López Obrador told Speaker Nancy Pelosi (D-CA) on Friday to pass the U.S.-Mexico-Canada Agreement (USMCA), which awaits a vote in the Democrat-controlled House of Representatives.","","President Donald Trump announced the USMCA one year ago, after extensive negotiations with both Canada and Mexico. The trade deal will replace the North American Free Trade Agreement (NAFTA), which Trump has long criticized and which he promised to replace. The new deal includes terms more favorable to U.S. businesses and workers, and is one of the most significant economic and foreign policy achievements of the Trump presidency.","11 Oct 2019"
"1570844056-1609","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","The White House said it would not cooperate with the ongoing “partisan” impeachment investigation. Although the letter stopped short of explicitly calling on Pelosi to hold a vote, it all but dared the Speaker to do so.","11 Oct 2019"
"1570844048-1561","https://www.breitbart.com/politics/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","https://www.breitbart.com/politics/2019/10/11/watch-ocasio-cortez-says-dreams-of-motherhood-taste-bittersweet-due-to-climate-change/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","Rep. Alexandria Ocasio-Cortez (D-NY) said during a speech at the C40 World Mayors Summit in Copenhagen that her dreams of motherhood now “taste bittersweet” due to climate change.","","Dozens of C40 mayors called for a “Global Green New Deal” to address the mounting environmental concerns.","11 Oct 2019"
"1570844069-1710","https://www.breitbart.com/politics/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","https://www.breitbart.com/politics/2019/10/11/rreport-shepard-smiths-exit-could-spark-fox-news-exodus/","Report: Shepard Smith’s Exit Could Spark Fox News ‘Exodus’","Longtime Fox News Channel Shepard Smith’s unexpected departure could be the start of an “exodus” at the news network, according to one staffer.","","Wallace said in a statement:","11 Oct 2019"
"1570844040-1503","https://www.breitbart.com/politics/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","https://www.breitbart.com/politics/2019/10/11/illegal-alien-freed-into-u-s-gets-life-sentence-for-murdering-jared-vargas/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","An illegal alien who was twice freed into the interior of the United States has been sentenced to life for brutally murdering 20-year-old Jared Vargas.","","Vargas, a cybersecurity student at the University of Texas at San Antonio, was found murdered by Esquivel-Garcia on June 18, 2018, when firefighters arrived at the scene of an apartment set ablaze.","11 Oct 2019"
"1570844022-1401","https://www.breitbart.com/politics/","Watch: Trump Supporter Calmly Reacts to Protester Spitting in His Face During Interview","https://www.breitbart.com/politics/2019/10/11/watch-trump-supporter-calmly-reacts-to-protester-spitting-in-his-face-during-interview/","Watch: Trump Supporter Calmly Reacts to Protester Spitting in His Face During Interview","A supporter of President Donald Trump reacted calmly after a protester spit in his face on Thursday night during a TV interview.","","Vice News was interviewing Dave Carlson, a salesman in Minnesota who attended the president’s political rally, when an unknown protester spit in his face.","11 Oct 2019"
"1570844014-1356","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","The Klute actress also said she called Jared Kushner, who is the president’s son-in-law and advisor, about environmental issues. Fonda said that Kushner told her to speak to his wife, Ivanka Trump.","11 Oct 2019"
"1570844020-1399","https://www.breitbart.com/politics/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","https://www.breitbart.com/politics/2019/10/11/bernie-sanders-tweets-video-himself-swinging-bat-following-recovery-heart-attack/","Bernie Sanders Tweets Video of Himself Swinging a Bat Following Recovery from Heart Attack","Sen. Bernie Sanders (I-VT) is recovering from his heart attack in stride, according to video clips that surfaced on social media on Thursday, showing the presidential hopeful swinging a bat with his grandchildren.","","Sanders is expected to participate in the Democrat presidential debate in Westerville, Ohio, next week alongside eleven other presidential hopefuls.","11 Oct 2019"
"1570844040-1510","https://www.breitbart.com/politics/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","https://www.breitbart.com/politics/2019/10/11/illegal-alien-freed-into-u-s-gets-life-sentence-for-murdering-jared-vargas/","Illegal Alien, Freed into U.S., Gets Life Sentence for Murdering Jared Vargas","An illegal alien who was twice freed into the interior of the United States has been sentenced to life for brutally murdering 20-year-old Jared Vargas.","","John Binder is a reporter for Breitbart News. Follow him on Twitter at @JxhnBinder.","11 Oct 2019"
"1570844014-1351","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","“Every Friday through January, I will be leading weekly demonstrations on Capitol Hill to demand that action by our political leaders be taken to address the climate emergency we are in. We can’t afford to wait.”","11 Oct 2019"
"1570844046-1553","https://www.breitbart.com/politics/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","https://www.breitbart.com/2020-election/2019/10/11/fact-check-pete-buttigieg-falsely-claims-trump-is-making-housing-harder-for-homeless-transgenders/","Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders","Democrat presidential hopeful Pete Buttigieg falsely claimed during CNN’s equality town hall on Thursday that under President Donald Trump, Housing and Urban Development (HUD) is making it harder for transgender youth who are homeless to find shelter.","","Buttigieg joined eight other Democrat candidates at the marathon town hall, including Sens. Elizabeth Warren (D-MA), Kamala Harris (D-CA), Cory Booker (D-NJ), and Amy Klobuchar (D-MN), as well as former HUD Secretary Julian Castro (D), former Vice President Joe Biden (D), former Rep. Beto O’Rourke (D-TX), and Tom Steyer (D).","11 Oct 2019"
"1570844032-1451","https://www.breitbart.com/politics/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","https://www.breitbart.com/politics/2019/10/11/greta-thunbergs-cause-could-have-cost-her-peace-prize-no-science-connect-climate-change-conflict/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","Greta Thunberg, the 16-year-old Swedish girl who has become the international face of the youth climate change movement, has been passed up by the Peace Research Institute in Oslo for the 2019 Nobel Peace Prize.","","Urdal told the Post that those awards could be a thing of the past because of what Alfred Nobel hoped the prize would represent.","11 Oct 2019"
"1570844024-1411","https://www.breitbart.com/politics/","Trump Jr. Blasts Media’s Treatment of Hunter Biden — ‘Double Standard’","https://www.breitbart.com/clips/2019/10/11/trump-jr-blasts-medias-treatment-of-hunter-biden-double-standard/","Trump Jr. Blasts Media’s Treatment of Hunter Biden — ‘Double Standard’","null","","He added, “I had the media camped out in front of my apartment for two years. They don’t even try to find this guy to even get a comment.”","11 Oct 2019"
"1570844012-1341","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","Both Trump and Ukrainian President Volodymyr Zelensky denied the Democrats claim that Trump delayed military funding to Ukrainian in order to pressure Zelensky’s government to investigate the Bidens.","11 Oct 2019"
"1570844061-1668","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","","11 Oct 2019"
"1570844042-1517","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","","“They’re going to have to buy more land,” he said, questioning whether farmers could even produce enough agricultural products.","11 Oct 2019"
"1570844042-1520","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","","Trump said he would likely sign the potential deal with President Xi Jinping at the APEC summit in Chile in November.","11 Oct 2019"
"1570844061-1643","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","He now again rips “Nervous Nancy” and “Shifty Adam Schiff” for their impeachment shenanigans.","11 Oct 2019"
"1570844061-1632","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","—","11 Oct 2019"
"1570844042-1530","https://www.breitbart.com/politics/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","https://www.breitbart.com/politics/2019/10/11/donald-trump-announces-future-substantial-phase-one-deal-china/","Donald Trump Announces Future ‘Substantial Phase One Deal’ with China","President Donald Trump announced a “substantial phase one deal” with China on Friday after continued negotiations with the vice premier of China that began on Thursday.","","Liu also presented Trump with a letter from Xi Jinping to the president who took it out of the envelope and showed it to reporters.","11 Oct 2019"
"1570844056-1604","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","House lawmakers voted to allow an investigation into whether to impeach President Bill Clinton and President Richard Nixon. Republicans have pointed to those votes as evidence that Democrats are acting in an unfair and illegitimate manner.","11 Oct 2019"
"1570844056-1605","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","Politico noted:","11 Oct 2019"
"1570844032-1445","https://www.breitbart.com/politics/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","https://www.breitbart.com/politics/2019/10/11/greta-thunbergs-cause-could-have-cost-her-peace-prize-no-science-connect-climate-change-conflict/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","Greta Thunberg, the 16-year-old Swedish girl who has become the international face of the youth climate change movement, has been passed up by the Peace Research Institute in Oslo for the 2019 Nobel Peace Prize.","","Thunberg was a bookmaker favorite to win the prize, and her almost 3 million Twitter followers also were hopeful she would win for her attempt to convince world leaders that the United Nations is correct in its estimation that man-made climate change could lead to mass extinction. But the prize committee disagreed.","11 Oct 2019"
"1570844028-1428","https://www.breitbart.com/politics/","FNC’s Neil Cavuto on Shepard Smith’s Exit: I’m a Little Stunned and a Little Heartbroken’","https://www.breitbart.com/clips/2019/10/11/fncs-neil-cavuto-on-shepard-smiths-exit-im-a-little-stunned-and-a-little-heartbroken/","FNC’s Neil Cavuto on Shepard Smith’s Exit: I’m a Little Stunned and a Little Heartbroken’","null","","Follow Pam Key on Twitter @pamkeyNEN","11 Oct 2019"
"1570844038-1496","https://www.breitbart.com/politics/","Ben Stiller Accuses Trump of Spreading ‘Hate, Fear, and Division’ About Refugees","https://www.breitbart.com/entertainment/2019/10/11/ben-stiller-accuses-trump-of-spreading-hate-fear-and-division-about-refugees/","Ben Stiller Accuses Trump of Spreading ‘Hate, Fear, and Division’ About Refugees","Actor Ben Stiller went after President Donald Trump in a Twitter rant in which the Zoolander star said he’s deeply disturbed “to see the president encourage antipathy towards, and fear of #Refugees.”","","“Respect to Doctor Ford for standing up and telling her story. For my family, my daughter and people who value the truth, you are a hero and on the right side of history,” Stiller said.","11 Oct 2019"
"1570844052-1574","https://www.breitbart.com/politics/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","https://www.breitbart.com/politics/2019/10/11/pentagon-chief-on-decision-to-move-troops-in-syria-we-put-the-safety-of-our-soldiers-first/","Pentagon Chief on Decision to Move Troops in Syria: ‘We Put the Safety of Our Soldiers First’","Defense Secretary Mark Esper said Friday the Trump administration decided to pull back less than 50 U.S. troops from northern Syria in order to make sure they were not caught in a pending fight between Turkish and Syrian Kurdish forces.","","“When Turkey notified us of an imminent military operation, we relocated a small contingent of less than 50 special operations soldiers out of the immediate zone of attack,” he said. “This decision was made to ensure that American troops were not caught up in the fighting between Turkish and Kurdish forces.”","11 Oct 2019"
"1570844028-1425","https://www.breitbart.com/politics/","FNC’s Neil Cavuto on Shepard Smith’s Exit: I’m a Little Stunned and a Little Heartbroken’","https://www.breitbart.com/clips/2019/10/11/fncs-neil-cavuto-on-shepard-smiths-exit-im-a-little-stunned-and-a-little-heartbroken/","FNC’s Neil Cavuto on Shepard Smith’s Exit: I’m a Little Stunned and a Little Heartbroken’","null","","Cavuto said, “I’m a little stunned and a little heartbroken. I don’t know what to say.”","11 Oct 2019"
"1570844056-1599","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","Some Democratic lawmakers and aides have begun to say privately — and, to a lesser extent, publicly — that the House should just vote to formalize the inquiry, robbing the GOP of its main talking point.","11 Oct 2019"
"1570844056-1603","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","Rep. John Yarmuth (D-KY) publicly called for a vote, telling Politico,“If Nancy asked me, I would say sure, let’s have a vote. Everybody’s on record, so they’re not going to vote any differently. What’s the danger in having a vote to formalize it?”","11 Oct 2019"
"1570844059-1623","https://www.breitbart.com/politics/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/all-eyes-on-louisiana-gubernatorial-jungle-primary-first-election-in-nation-since-impeachment-inquiry/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","All eyes are focused on Louisiana, where Donald Trump will hold a rally on Friday night and the state’s voters will go to the polls in a “jungle primary” on Saturday.","","Early voting results suggest that the impeachment inquiry has created massive increases in Republican and Independent turnout, as Breitbart News reported on Sunday:","11 Oct 2019"
