web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838855-2443","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","The scope of Congress’s power to compel the production of information — and the president’s power to keep information secret — has emerged as a recurring battleground between House Democrats and Mr. Trump, whose legal team has put forth novel legal arguments in carrying out his vow to systematically defy House subpoenas.","Oct. 11, 2019"
"1570838877-2621","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","The Saudis have recovered pristine circuit boards from one of the cruise missiles that fell short of its target, providing forensics specialists the possibility of tracing the missile’s point of origin, according to a senior American official briefed on the intelligence.","Oct. 11, 2019"
"1570838872-2577","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","“The only things we’ve learned are that Trump loves tariffs and he doesn’t have a long-term plan,” said Mary Lovely, a senior fellow at the Peterson Institute for International Economics. “Are these guys in markets like Charlie Brown and the football?”","Oct. 11, 2019"
"1570838855-2452","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","In making the request for documents and then issuing the subpoena, Mr. Cummings said that Congress was trying to determine whether the president had broken laws, but he also said that lawmakers were trying to decide whether to update financial disclosure laws.","Oct. 11, 2019"
"1570838858-2462","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","But as high-profile as they are, debates rarely help a candidate break out of a crowded field. And strategists generally agree that post-debate spikes in the polls seldom last for long.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838853-2427","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","On a Twitter account set up to celebrate the life of the singer, the estate said that Jones Day, the law firm that has represented Mr. Trump in election law matters and continuing lawsuits, had agreed last October that the campaign would not use Prince’s songs at rallies and other events.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838858-2473","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","“In the broad scope of cable news coverage, the one hit per month of the debate is not enough to make a candidate break through,” he added.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838868-2540","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","Ultimately, the investigating officer concluded that no “individual, unit or organization acted in a negligent manner” during the operation and ensuing medical care.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838866-2518","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","White House officials say they are concerned that lawmakers are moving forward with bipartisan sanctions legislation, which could have enough votes to override a presidential veto. That happened in 2017, involving sanctions on Russia.","Oct. 11, 2019"
"1570838858-2466","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","“Democratic primary voters basically seem to be fine with their top three options,” said Sean McElwee, a co-founder of the polling and analytics firm Data for Progress, referring to Mr. Biden, Ms. Warren and Senator Bernie Sanders of Vermont.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838880-2633","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","“At the VERY LEAST, there’s the appearance of impropriety,” Donald Trump Jr. wrote on Twitter. “A clear conflict of interest.” At a rally in Minneapolis on Thursday, Eric Trump’s charged remarks about the former vice president’s son inspired the crowd of Trump supporters to chant, “Lock him up!”","Oct. 11, 2019, 7:33 p.m. ET"
"1570838848-2379","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Isa said she was more focused on climate change. “Some people don’t have homes because of the flooding,” she said.","Oct. 11, 2019"
"1570838848-2371","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","“He fell asleep a couple times in the baby carrier,” said Kohner’s mother, Callie Reynolds. “I wanted him to be able to say he came to see her.”","Oct. 11, 2019"
"1570838851-2393","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","“It’s such a big deal that doing it in sections, in phases, is really better,” Mr. Trump said during a White House meeting with Liu He, China’s vice premier. “So you’ll either have two phases or three phases.”","Oct. 11, 2019"
"1570838870-2568","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","Mr. Cohen has also been involved in an effort by two faculty members at Harvard Law School, known as the Clean Slate for Worker Power project, to convene dozens of labor experts, activists and organizers to reimagine labor law from the ground up. The group won’t publish its recommendations until January, but in the meantime it has worked to disseminate ideas like sectoral bargaining across the campaigns. Sharon Block and Benjamin Sachs, the Harvard faculty members involved, have weighed in with several campaigns that have embraced this approach, according to aides to Ms. Warren, Mr. Buttigieg, Mr. O’Rourke and Mr. Booker.","Oct. 11, 2019, 3:43 p.m. ET"
"1570838874-2601","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","“I like to say it’s not a line we crossed,” Mr. Penzey said. “It’s a line that crossed us. We’ve alway been about kindness and compassion. And with the recent trends in the Republican Party and unlimited political spending, it’s created this message of anger toward marginalized people in order to create votes for tax cuts for the very wealthy.”","Oct. 11, 2019"
"1570838877-2614","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","“Saudi Arabia is a longstanding security partner in the Middle East, and has asked for additional support to supplement their own defenses,” Mr. Esper told reporters at the Pentagon, noting that he had called Saudi officials Friday morning to notify them.","Oct. 11, 2019"
"1570838858-2483","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","“Primary debates are more like a beauty contest or a cameo appearance in a play,” Peter Hart, a longtime Democratic pollster, said. “It gives you a glimpse, it gives you an insight, and it allows a candidate to get noticed. More importantly, it can eliminate a candidate’s potential to be the nominee.”","Oct. 11, 2019, 11:46 a.m. ET"
"1570838848-2354","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Ms. Warren lets families with children cut to the front of her selfie line, a strong incentive given that supporters often wait hours for a 20-second interaction and photograph. Mr. Biden’s campaign stops over the summer and fall have often come with free ice cream — and if frozen dairy products are not available, he’s been known to hand out cash with instructions for children to tell their parents to stop for a treat on the way home.","Oct. 11, 2019"
"1570838874-2607","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","The politics haven’t hurt Mr. Penzey’s business, he said, adding that he has lost some customers but gained some, too.","Oct. 11, 2019"
"1570838880-2650","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","Revenues coming to the Trump family in the United States have drawn scrutiny too, including at the Trump International Hotel in Washington — a property, opened in the final stages of the 2016 campaign, that has flourished while Donald Trump Jr. and Eric have run the company.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838853-2434","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","But the group that hosted the event, the National FFA (Future Farmers of America) Organization, said its organist had played the song without any input from the campaign, The New York Times reported.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838848-2368","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Lytishya Borglum, a Cedar Falls small business owner, brought her three middle-school-aged children to see Senator Kamala Harris of California speak at the University of Northern Iowa. She’d taken her oldest daughter, 13-year-old Berlyn, to see Democratic caucus campaign events in 2008, but skipped 2016 because it was too toxic.","Oct. 11, 2019"
"1570838851-2411","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","The interim agreement also does not resolve some of the thorniest issues between the two countries, including whether the United States will continue to label China a currency manipulator and whether it will keep Huawei, the Chinese telecom giant, on a government blacklist.","Oct. 11, 2019"
"1570838858-2476","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","To qualify for November’s debate, candidates will need to reach 5 percent support in two polls in early nominating states, or 3 percent in four early-state or national polls. These are higher thresholds than for any debate thus far. A bump after next week’s debate could, at the very least, help candidates such as Senator Amy Klobuchar of Minnesota or the former housing secretary Julián Castro — who are now foundering in the low single digits — secure a spot onstage next month.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838870-2556","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","That such a range of Democratic candidates have signed on to far-reaching labor proposals reflects the ways that lackluster wage growth, economic insecurity and widening inequality are upending politics and shattering a longstanding policy consensus.","Oct. 11, 2019, 3:43 p.m. ET"
"1570838862-2503","https://www.nytimes.com/section/politics","Image2020 Presidential Debate Schedule Announced for General ElectionThe presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.By Shane Goldmacher","https://www.nytimes.com/2019/10/11/us/politics/when-are-the-2020-presidential-debates.html","2020 Presidential Debate Schedule Announced for General Election","The presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.","Shane Goldmacher","The others will be held Oct. 15 at the University of Michigan in Ann Arbor and Oct. 22 at Belmont University in Nashville.","Oct. 11, 2019"
"1570838851-2391","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","The announcement is a sharp turn from Mr. Trump’s posture several weeks ago, when the president — angry over China’s retaliatory tariffs — demanded that American companies stop doing business with China and threatened to tax every toy, shoe and computer from Beijing before the year’s end. The escalation has rattled investors, lawmakers and businesses, which have begun delaying investment and hiring amid continuing uncertainty about the trade war’s trajectory.","Oct. 11, 2019"
"1570838848-2350","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","The 2020 Democratic presidential campaign stops are crawling with children, some of whom spend most of the stump speeches crawling away from their parents. While all of the candidates seek to portray a family-friendly image, it takes work to bring a youngster to a campaign event: They often start late and run well into the evening, with a policy discussion not exactly accessible on the elementary-school level; bigger rallies often take place outdoors, regardless of weather.","Oct. 11, 2019"
"1570838846-2343","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","When it comes to politics, to care too much about hair, to spend too much on it, makes one seen as superficial and vain; focused on yourself at the expense (literally sometimes) of taxpayers. Ignore it and you are sloppy and lack attention to detail. Men have traditionally used their ability to get inexpensive barber-trims as bragging rights and something of a badge of honor. In the Washington Times story, former Attorney General Jeff Sessions is lauded for the fact he got his cuts at the Senate Hair Care Services in the basement of the Russell Senate Office Building for a mere $20 — though it is acknowledged that “men’s haircuts there and everywhere else are cheaper than women’s.” In turn, women have often complained about a double standard in price and scrutiny.","Oct. 11, 2019"
"1570838866-2521","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","“The president’s made very clear, both publicly and directly to Turkey as well as through State Department channels, that there will be a real cost to Turkey, to President Erdogan, if he continues down this path; that there’ll be an economic cost,” he said. “But the Kurdish people here and the leadership in Turkey should understand that we don’t think what President Erdogan did was right. It’s not proper, and he needs to stop.”","Oct. 11, 2019"
"1570838872-2576","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","Friday’s events represent the latter stages of that cycle. It’s particularly evident when you look at what the de-escalation consists of. The deal did not reduce tariffs already in place on Chinese imports but rather further delayed an increase that was announced during the escalation phase over the summer.","Oct. 11, 2019"
"1570838866-2522","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","Mr. Mnuchin said that he did not believe that the president’s actions were what led to the current situation in the region. Mr. Trump had told the Turkish president that American troops fighting alongside the Kurds in a counterterrorism mission against the Islamic State would be pulled back from the border with Syria, which critics of the president’s policy said effectively gave the Turks a green light to start their offensive.","Oct. 11, 2019"
"1570838848-2351","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Kissing babies and tousling children’s hair has long been a staple of retail campaigning, but in 2020 it is about more than a photo op, even the cutest of photo ops. In a historically crowded field, in an era of uncertain polling, these campaign stops are something of a past-their-bedtimes straw poll, revealing which candidates young parents deem viable or famous enough to risk a tantrum or a sleep-deprived meltdown over the next morning.","Oct. 11, 2019"
"1570838851-2402","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Stocks of companies with heavy exposure to China soared. Shares of Deere & Company rose 1.9 percent, while Apple gained 2.7 percent and Wynn Resorts, which generates the bulk of its revenue from casinos in China, surged 6.3 percent. An index of semiconductor companies, which depend on Asian supply chains, gained 2.3 percent.","Oct. 11, 2019"
"1570838853-2430","https://www.nytimes.com/section/politics","ImagePrince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.By Christine Hauser","https://www.nytimes.com/2019/10/11/us/prince-trump-rally-purple-rain.html","Prince’s Estate to Trump Campaign: Don’t Play ‘Purple Rain’","The estate said that despite an agreement last year not to use Prince’s music, the song was played at the president’s rally on Thursday night in Minneapolis, the singer’s hometown.","Christine Hauser","A representative for Jones Day was not immediately available for comment on Friday.","Oct. 11, 2019, 10:51 a.m. ET"
"1570838872-2580","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","In June, President Trump threatened to put new tariffs on Mexican imports to force the Mexican government to do more to curtail migration from Central America. The threat came after the conclusion of extended negotiations to rework Nafta into the United States-Mexico-Canada Agreement.","Oct. 11, 2019"
"1570838868-2542","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","The Green Beret team’s mission on June 8, alongside their Somali counterparts, was to push into Shabaab-held territory, where the militants had been instigating attacks from, and build the small base that would later be renamed after Sergeant Conrad.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838862-2509","https://www.nytimes.com/section/politics","Image2020 Presidential Debate Schedule Announced for General ElectionThe presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.By Shane Goldmacher","https://www.nytimes.com/2019/10/11/us/politics/when-are-the-2020-presidential-debates.html","2020 Presidential Debate Schedule Announced for General Election","The presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.","Shane Goldmacher","Not only do general election debates attract more viewers than any other campaign event; historically, these matchups have ranked among television’s most-watched broadcasts, political or otherwise.","Oct. 11, 2019"
"1570838848-2359","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","The others in the 19-candidate Democratic field aren’t overtly inhospitable to children, but former Representative Beto O’Rourke of Texas peppers his stump speech with profanity and Senator Bernie Sanders of Vermont isn’t a fuzzy figure while delivering his policy-heavy stemwinders. In early September he scolded a crying baby to “keep it down” during a campaign stop in New Hampshire.","Oct. 11, 2019"
"1570838858-2468","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","Senator Kamala Harris of California is the only Democratic candidate this cycle who has seen a statistically significant jolt in the polls after a debate. At the first round of Democratic debates in late June, she confronted Mr. Biden on his past opposition to federally mandated school busing. She immediately leapt up in the polls, enjoying double-digit support among primary voters nationwide throughout July.","Oct. 11, 2019, 11:46 a.m. ET"
"1570838880-2657","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","George Sorial, the company’s chief compliance counsel when the policy was developed, said it was the right thing to do even though it was not required by law and had cost the company significantly.","Oct. 11, 2019, 7:33 p.m. ET"
