web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004788-348,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019",The first seeds of Mr. Sanders’s concern were sown in Brooklyn.
1571004809-621,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019",People who know her say Ms. Sanders’s intense involvement stems both from her commitment to changing the world with progressive ideas and from her deep love for her husband.
1571004764-117,https://www.nytimes.com/search?query=bernie+sanders,"Is Age Only a Number, Even When You’re Running for President?The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?By Lisa LererPRINT EDITIONAge May Be Just a Number, but Will Chest Pains Give Voters Pause?|October 3, 2019, Page A14",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-age-candidates.html?searchResultPosition=29,"Is Age Only a Number, Even When You’re Running for President?","The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?",,"Oct. 2, 2019","But in the hours before the chest pains that led to an emergency procedure in a Las Vegas hospital, Mr. Sanders, 78, uttered a different, perhaps more telling, series of six words."
1571004809-615,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019","And at times, her influence has also frustrated advisers."
1571004799-503,https://www.nytimes.com/search?query=bernie+sanders,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders AnymoreThe Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.By Sydney EmberPRINT EDITIONThey Still Love Bernie, But This Time Around He’s Got Competition|September 21, 2019, Page A22",https://www.nytimes.com/2019/09/20/us/politics/bernie-sanders-young-voters.html?searchResultPosition=14,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore","The Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.",,"Published Sept. 20, 2019","That affection for Mr. Sanders is reflected in some more tangible metrics. His campaign said it had so far raised over $1 million from people under the age of 25, a relatively small figure compared to his overall haul but one that nevertheless points to his continued strength with young voters."
1571004764-119,https://www.nytimes.com/search?query=bernie+sanders,"Is Age Only a Number, Even When You’re Running for President?The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?By Lisa LererPRINT EDITIONAge May Be Just a Number, but Will Chest Pains Give Voters Pause?|October 3, 2019, Page A14",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-age-candidates.html?searchResultPosition=29,"Is Age Only a Number, Even When You’re Running for President?","The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?",,"Oct. 2, 2019","For months, Democrats have watched as a trio of septuagenarians commanded a majority of support in their crowded primary field: Former Vice President Joseph R. Biden Jr., 76, Senator Elizabeth Warren, 70, and Mr. Sanders, have consistently led in the contest to face President Trump, 73, next year."
1571004788-343,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","“That was just a profound lesson that I learned,” he said."
1571004773-215,https://www.nytimes.com/search?query=bernie+sanders,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019",https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race",Here are seven things that happened on the presidential campaign trail this week.,,"Oct. 12, 2019","Ms. Warren had a crowd-pleasing comeback at the CNN town hall when asked how she would respond to a supporter who said, “Senator, I’m old-fashioned, and my faith teaches me that marriage is between one man and one woman.”"
1571004812-641,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Says He Will Slow His Campaign Pace After Heart AttackThe Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.By Sydney Ember and Jonathan MartinPRINT EDITIONAfter Heart Attack, Sanders Will Slow Pace of His Campaign|October 9, 2019, Page A19",https://www.nytimes.com/2019/10/08/us/politics/bernie-sanders-heart-attack.html?searchResultPosition=9,Bernie Sanders Says He Will Slow His Campaign Pace After Heart Attack,The Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.,,"Oct. 8, 2019","Standing next to his wife, Jane, Mr. Sanders also acknowledged that his heart attack could be a factor for voters considering whether to support him."
1571004767-168,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","For Mr. Buttigieg, the third quarter was a period of rapid expansion: He went from zero field offices in the early states to 42, and his staff jumped to 400 people. Mr. Buttigieg, who began the year as a little-known mayor, has raised more than $51 million for the year, a remarkable sum for a newcomer to the national scene. But he has struggled to translate that cash into support beyond single digits in the polls."
1571004799-511,https://www.nytimes.com/search?query=bernie+sanders,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders AnymoreThe Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.By Sydney EmberPRINT EDITIONThey Still Love Bernie, But This Time Around He’s Got Competition|September 21, 2019, Page A22",https://www.nytimes.com/2019/09/20/us/politics/bernie-sanders-young-voters.html?searchResultPosition=14,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore","The Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.",,"Published Sept. 20, 2019","“At this stage, he’s essentially sharing support of young people in most polls with Elizabeth Warren,” Mr. Della Volpe said. “The idea of going after structural reforms is really, I think, what is resonating so clearly with young people.”"
1571004797-472,https://www.nytimes.com/search?query=bernie+sanders,"Should People Profit From Housing? Bernie Sanders Says Yes, and NoA plan for national rent control and for reining in speculators, but also for building wealth through homeownership.By Emily BadgerPRINT EDITIONProposal Puts Limits on Rent Increases|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/19/upshot/Bernie-Sanders-housing-plan.html?searchResultPosition=15,"Should People Profit From Housing? Bernie Sanders Says Yes, and No","A plan for national rent control and for reining in speculators, but also for building wealth through homeownership.",,"Published Sept. 19, 2019","“We want to return to the notion that homeownership can be an asset builder for working people and average American families, and it is not just a vehicle to commodify to make the rich richer,” said Josh Orton, a senior adviser to the Sanders campaign and its national policy director."
1571004779-267,https://www.nytimes.com/search?query=bernie+sanders,"Warren and Sanders, and Their Messages of Change, Dominate the Money RaceElizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.By Thomas KaplanPRINT EDITIONWarren Says Donors Gave $24.6 Million In Quarter|October 5, 2019, Page A10",https://www.nytimes.com/2019/10/04/us/politics/elizabeth-warren-fundraising.html?searchResultPosition=23,"Warren and Sanders, and Their Messages of Change, Dominate the Money Race","Elizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.",,"Oct. 4, 2019","Beating Mr. Sanders’s total for the past three months would have given another jolt of momentum to Ms. Warren’s campaign. Instead, Mr. Sanders’s status as the top fund-raiser for the quarter provides a reminder of his sizable base of support, even as other indicators like polling are less favorable."
1571004767-142,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","Mr. Sanders’s third quarter haul is the latest demonstration of the rising power of small donors to reshape presidential politics. His campaign moved swiftly on Tuesday to assert his financial might, reserving his first television ads of the campaign — a two-week, $1.3 million buy in Iowa."
1571004775-227,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Proposes Corporate Tax to Address Pay Gap at Big CompaniesMr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.By Matt StevensPRINT EDITIONNew Sanders Tax Proposal Targets Corporate Pay Gap|October 1, 2019, Page A15",https://www.nytimes.com/2019/09/30/us/politics/bernie-sanders-tax-proposal.html?searchResultPosition=25,Sanders Proposes Corporate Tax to Address Pay Gap at Big Companies,Mr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.,,"Published Sept. 30, 2019","“At a time of massive income and wealth inequality, the American people are demanding that large, profitable corporations pay their fair share of taxes,” Mr. Sanders said in his statement on his corporate tax proposal. “It is time to send a message to corporate America: If you do not end your greed and corruption, we will end it for you.”"
1571004797-474,https://www.nytimes.com/search?query=bernie+sanders,"Should People Profit From Housing? Bernie Sanders Says Yes, and NoA plan for national rent control and for reining in speculators, but also for building wealth through homeownership.By Emily BadgerPRINT EDITIONProposal Puts Limits on Rent Increases|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/19/upshot/Bernie-Sanders-housing-plan.html?searchResultPosition=15,"Should People Profit From Housing? Bernie Sanders Says Yes, and No","A plan for national rent control and for reining in speculators, but also for building wealth through homeownership.",,"Published Sept. 19, 2019","Mr. Sanders’s proposal would also put a hefty tax on house flipping, hitting owners who sell a property for more than the original price within five years of purchase (for a place they don’t occupy). But that definition would cover people we don’t think of as flippers: a small-scale general contractor who remodels two homes a year; a family that buys a home for an aging parent who later dies; a landlord who herself faces financial distress and must get out of the business."
1571004814-670,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019","“I do think this makes it harder for him to persuade new supporters to come into his column because this will at least be in the back of people’s minds,” said Erik Smith, a longtime Democratic strategist."
1571004777-247,https://www.nytimes.com/search?query=bernie+sanders,This Is the Strongest Argument Against Medicare for AllA deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.By Peter Suderman,https://www.nytimes.com/2019/10/09/opinion/bernie-sanders-single-payer.html?searchResultPosition=24,This Is the Strongest Argument Against Medicare for All,A deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.,,null,"Legislators in Washington State started with the same assumption when they attempted to design a state-managed insurance plan, and it proved wrong. The plan passed only once rates were increased. Yet even a plan with lower rates would still represent an enormous increase in total government spending."
1571004820-758,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital“After two and a half days in the hospital, I feel great, and after taking a short time off, I look forward to getting back to work,” Mr. Sanders said.By Sydney EmberPRINT EDITIONSanders Had Heart Attack On the Trail|October 5, 2019, Page A1",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-hospital.html?searchResultPosition=5,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital",null,,"Published Oct. 4, 2019","Already, Mr. Sanders is working against a built-in bias. When asked about age, voters show a clear preference for younger presidential candidates, with an overwhelming majority saying they prefer candidates in their 40s through 60s, according to surveys. When asked about the ideal age for a president, just 3 percent said the 70s, according to polling released by Pew Research Center in May. Other polls have shown that Americans express more discomfort with a candidate in his or her 70s than one who is gay, Muslim or an independent."
1571004788-383,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","“You may regard this as ‘propaganda’,” he wrote tersely in response to a letter from an angry constituent in December 1982. “I expect that you may not have talked to citizens who are taking their food money to pay for medical care.”"
1571004829-839,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Has a Heart Attack: This Week in the 2020 RaceHere are seven things that happened in the presidential campaign this week.By Matt Stevens and Maggie AstorPRINT EDITIONOctober 6, 2019",https://www.nytimes.com/2019/10/05/us/politics/bernie-sanders-heart-attack-q3-fundraising.html?searchResultPosition=1,Bernie Sanders Has a Heart Attack: This Week in the 2020 Race,Here are seven things that happened in the presidential campaign this week.,,null,"When “Saturday Night Live” does an entire skit on a Democratic debate, all the time you’ve spent trying to keep up with this clown-car primary can suddenly seem worth it."
1571004788-366,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","In the interview Sunday, Mr. Sanders said he was particularly affected at the time by a young boy who lived across the road whose teeth, he said, were rotting in his mouth."
1571004764-125,https://www.nytimes.com/search?query=bernie+sanders,"Is Age Only a Number, Even When You’re Running for President?The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?By Lisa LererPRINT EDITIONAge May Be Just a Number, but Will Chest Pains Give Voters Pause?|October 3, 2019, Page A14",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-age-candidates.html?searchResultPosition=29,"Is Age Only a Number, Even When You’re Running for President?","The top three Democratic candidates are 78, 76 and 70 years old and one of them, Bernie Sanders, went to the hospital with chest pain. Voters want experienced leaders, but exactly how much life experience do they want?",,"Oct. 2, 2019","But despite the statistics, one person’s 70 can be another’s 60, Dr. Lachs said. And being 70 years old, he added, is not at all what it used to be."
1571004797-480,https://www.nytimes.com/search?query=bernie+sanders,"Should People Profit From Housing? Bernie Sanders Says Yes, and NoA plan for national rent control and for reining in speculators, but also for building wealth through homeownership.By Emily BadgerPRINT EDITIONProposal Puts Limits on Rent Increases|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/19/upshot/Bernie-Sanders-housing-plan.html?searchResultPosition=15,"Should People Profit From Housing? Bernie Sanders Says Yes, and No","A plan for national rent control and for reining in speculators, but also for building wealth through homeownership.",,"Published Sept. 19, 2019","Mr. Orton, the Sanders adviser, pushed back against the logic of economists that, for one, rent control discourages developers from building and landlords from renting housing that Americans badly need."
1571004775-222,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Proposes Corporate Tax to Address Pay Gap at Big CompaniesMr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.By Matt StevensPRINT EDITIONNew Sanders Tax Proposal Targets Corporate Pay Gap|October 1, 2019, Page A15",https://www.nytimes.com/2019/09/30/us/politics/bernie-sanders-tax-proposal.html?searchResultPosition=25,Sanders Proposes Corporate Tax to Address Pay Gap at Big Companies,Mr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.,,"Published Sept. 30, 2019","Mr. Sanders’s proposal would impose tax rate increases on companies whose chief executives make at least 50 times what their typical workers earn. The tax would apply to all private and publicly held corporations with annual revenue of more than $100 million, the Sanders campaign said."
1571004781-288,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Said He Had a Common Heart Procedure. So Why the Mystery?For three days, Mr. Sanders did not disclose pertinent health details, stirring questions about his condition. On Friday evening, doctors confirmed he had suffered a heart attack.By Lawrence K. Altman, M.D.PRINT EDITIONUncommon Reticence After a Common Procedure|October 5, 2019",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-heart.html?searchResultPosition=22,Sanders Said He Had a Common Heart Procedure. So Why the Mystery?,"For three days, Mr. Sanders did not disclose pertinent health details, stirring questions about his condition. On Friday evening, doctors confirmed he had suffered a heart attack.",,"Published Oct. 4, 2019","All presidential hopefuls strive to portray themselves in good health. When a medical event occurs, candidates and their aides, who usually have had little if any medical knowledge, often scurry to play it down to prevent damage to the leader’s image."
1571004812-634,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Says He Will Slow His Campaign Pace After Heart AttackThe Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.By Sydney Ember and Jonathan MartinPRINT EDITIONAfter Heart Attack, Sanders Will Slow Pace of His Campaign|October 9, 2019, Page A19",https://www.nytimes.com/2019/10/08/us/politics/bernie-sanders-heart-attack.html?searchResultPosition=9,Bernie Sanders Says He Will Slow His Campaign Pace After Heart Attack,The Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.,,"Oct. 8, 2019","​“This will just raise the issue of his age​, which to me has always been the Achilles’ heel of the Sanders campaign,” said Andrew Smith, director of the University of New Hampshire Survey Center, which polls public opinion in the key primary state. “When Sanders ran for president in 2016, he was the not-Hillary Clinton candidate and no one paid attention to how old he is. Now, there will be a lot of attention to how old he is, and how old Joe Biden is.”"
1571004775-223,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Proposes Corporate Tax to Address Pay Gap at Big CompaniesMr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.By Matt StevensPRINT EDITIONNew Sanders Tax Proposal Targets Corporate Pay Gap|October 1, 2019, Page A15",https://www.nytimes.com/2019/09/30/us/politics/bernie-sanders-tax-proposal.html?searchResultPosition=25,Sanders Proposes Corporate Tax to Address Pay Gap at Big Companies,Mr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.,,"Published Sept. 30, 2019","The tax penalties would begin at half a percentage point for companies that compensate their highest-paid employees between 50 and 100 times as much as their typical workers, then escalate as the pay gap increases. The biggest penalty — 5 percentage points — would apply to companies that pay their top executives more than 500 times what they pay a typical worker."
1571004794-426,https://www.nytimes.com/search?query=bernie+sanders,"‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.By Sydney Ember and Shane GoldmacherPRINT EDITION‘E for Effort’ as Sanders Looks to Pass the South Carolina Test in 2020|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/18/us/politics/bernie-sanders-south-carolina.html?searchResultPosition=16,‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?,"The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.",Sydney Ember,"Sept. 18, 2019",
1571004820-743,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital“After two and a half days in the hospital, I feel great, and after taking a short time off, I look forward to getting back to work,” Mr. Sanders said.By Sydney EmberPRINT EDITIONSanders Had Heart Attack On the Trail|October 5, 2019, Page A1",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-hospital.html?searchResultPosition=5,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital",null,,"Published Oct. 4, 2019","A heart attack means that a portion of the heart muscle died, starved of blood when a vessel was blocked, Dr. Gilbert Tang, a heart surgeon at Mount Sinai Hospital in New York, said."
1571004783-296,https://www.nytimes.com/search?query=bernie+sanders,"October Democratic Debate: The Biggest Stage EverOn Tuesday night, a dozen candidates will crowd the debate stage at once. Here are the key dynamics to watch for in the biggest primary debate in history.By Shane Goldmacher and Adriana Ramić",https://www.nytimes.com/interactive/2019/10/11/us/politics/october-democratic-debate.html?searchResultPosition=21,null,null,ADRIANA RAMIĆ,null,
1571004816-707,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Will Participate in Next Debate, His Campaign SaysThe Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.By Sydney EmberPRINT EDITIONSanders’s Campaign Says He Will Be Ready for Democrats’ Next Debate|October 4, 2019, Page A17",https://www.nytimes.com/2019/10/03/us/politics/bernie-sanders-debate-heart.html?searchResultPosition=7,"Bernie Sanders Will Participate in Next Debate, His Campaign Says",The Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.,,"Oct. 3, 2019","But if allies are projecting optimism about his ability to return to the race in full form, the medical episode has cast a shadow over his candidacy just as he was trying to reinvigorate his campaign and prepare for the next debate on Oct. 15."
1571004788-333,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","Years earlier, as his mother’s health declined and his family struggled to pay for medical treatment, he was spending more time attending to her than in classes at Brooklyn College, suffering through what his brother called “a wrecked year’’ leading to her death. Over time, he had come to believe that the American health care system was flawed and inherently unfair. In Canada, he wanted to observe firsthand the government-backed, universal model that he strongly suspected was better."
1571004788-336,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","Decades before “Medicare for all” would propel his presidential campaigns, Mr. Sanders’s expedition to Ottawa helped forge his determination to transform the American health care system. His views burst onto the national political scene during his 2016 presidential run, when he championed a single-payer program alongside many other liberal policy ideas. Now, as he seeks the Democratic presidential nomination for a second time, he has made “Medicare for all” the most important issue of his campaign and set the agenda for the ideological discussion in the primary."
1571004801-529,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Proposes a Wealth Tax: ‘I Don’t Think That Billionaires Should Exist’Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.By Thomas KaplanPRINT EDITIONA Candidate Opposed to Billionaires Unveils His Tax Proposal|September 25, 2019, Page A13",https://www.nytimes.com/2019/09/24/us/politics/bernie-sanders-wealth-tax.html?searchResultPosition=13,Bernie Sanders Proposes a Wealth Tax: ‘I Don’t Think That Billionaires Should Exist’,Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.,,"Sept. 24, 2019",[Sign up for our politics newsletter and join the conversation around the 2020 presidential race.]
1571004816-715,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Will Participate in Next Debate, His Campaign SaysThe Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.By Sydney EmberPRINT EDITIONSanders’s Campaign Says He Will Be Ready for Democrats’ Next Debate|October 4, 2019, Page A17",https://www.nytimes.com/2019/10/03/us/politics/bernie-sanders-debate-heart.html?searchResultPosition=7,"Bernie Sanders Will Participate in Next Debate, His Campaign Says",The Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.,,"Oct. 3, 2019",Mr. Sanders himself sent out a tweet on Wednesday thanking his well-wishers and using the opportunity to plug “Medicare for all.” The tweet prompted some allies to praise him for being so devoted to his message.
