web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050092-64972","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=28","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","https://www.foxnews.com/politics/mcconnell-throws-shade-at-nike-with-betsy-ross-flag-tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","","July 4","Nike said in statement that ""it pulled the shoe based on concerns that it could unintentionally offend and detract from the nation's patriotic holiday."" The company pushed back against criticism that the decision was being ""anti-American.""","null"
"1575050222-65230","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","For years, Republicans toxified Pelosi during her first tour as speaker. The gambit worked. Pelosi’s approval ratings plummeted and GOPers made Pelosi the central figure in their 2010 campaign to retake the House.","null"
"1575050119-65026","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=25","Mitch McConnell makes history as longest serving Senate Republican leader","https://www.foxnews.com/politics/mitch-mcconnell-makes-history-as-longest-serving-senate-republican-leader","Mitch McConnell makes history as longest serving Senate Republican leader","Mitch McConnell makes history as longest serving Senate Republican leader","","June 12, 2018","But sometimes Republicans break ranks, like Senator Ted Cruz, R-Texas, who once called McConnell out about the Export-Import Bank, from the floor of the Senate.","null"
"1575049951-64732","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","CLICK TO GET THE FOX NEWS APP","null"
"1575050130-65045","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","","March 26","Many Democrats plan to vote ""present.""","null"
"1575050172-65123","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=18","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","https://www.foxnews.com/politics/dems-remain-divided-on-green-new-deal-after-mitch-mcconnell-ramps-up-pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","","February 14","“It will be one of several or maybe many suggestions that we receive,” Pelosi said in an interview with Politico.","null"
"1575050205-65168","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=14","McConnell chides Trump for calling impeachment inquiry a 'lynching'","https://www.foxnews.com/politics/mcconnell-chides-trump-for-calling-impeachment-inquiry-a-lynching","McConnell chides Trump for calling impeachment inquiry a 'lynching'","McConnell chides Trump for calling impeachment inquiry a 'lynching'","","October 22","Meanwhile, Republican legislators largely tried to put the focus on what they said was the unfair way in which Democrats are conducting the inquiry.","null"
"1575050291-65367","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","It may be impossible for the Senate to pass something on guns, let alone finesse legislation into law. One never knows if lawmakers could come up with something which commands 60 votes in the Senate and is also endorsed by the House and President Trump. There’s a chance McConnell may not like such legislation. But, if McConnell sticks to the parameters he laid out, he might not have much of a reason to explain why he won’t allow a measure to advance through the Senate.","null"
"1575050214-65179","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=13","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","https://www.foxnews.com/politics/trump-prods-mcconnell-on-sentencing-bill-go-for-it-mitch","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","","December 7","Grassley has spent years working to build a coalition around the bill and is pushing for a year-end vote. Grassley says more than two-thirds of the Senate supports it. But McConnell is refusing to bring the legislation forward in a standoff that's dividing the Republican majority and putting President Donald Trump on the spot.","null"
"1575050231-65240","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=11","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","https://www.foxnews.com/politics/mitch-mcconnell-for-the-first-time-in-my-memory-i-agree-with-nancy-pelosi","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","Mitch McConnell: 'For the first time in my memory, I agree with Nancy Pelosi'","","June 13","Pelosi's poster included a quote from McConnell, in which he called himself the ""Grim Reaper"" in regard to keeping some of the Democrats' legislative priorities from reaching President Trump's desk.","null"
"1575050222-65212","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","There are questions as to whether it’s appropriate for McConnell to brazenly adopt “Cocaine Mitch,” considering the nation’s drug problem. That’s to say nothing of the issues involving drug smuggling at the border.","null"
"1575049968-64749","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=43","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","https://www.foxnews.com/politics/ocasio-cortez-demands-mcconnell-stop-giving-bogus-excuses-and-pass-gun-background-check-bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","Andrew O'Reilly","August 4","","null"
"1575050275-65309","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=6","Mitch McConnell campaign criticized for photos of tombstones with Dem names","https://www.foxnews.com/politics/mitch-mcconnell-campaign-criticized-for-photos-of-tombstones-with-democratic-opponetts-name","Mitch McConnell campaign criticized for photos of tombstones with Dem names","Mitch McConnell campaign criticized for photos of tombstones with Dem names","","August 5","Senate Majority Leader Mitch McConnell, R-Ky., is facing criticism from his Democratic challenger after his campaign tweeted a photo Saturday of tombstone-shaped signs displaying her name and those of other Democrats with a death date listed as the 2020 election.","null"
"1575050291-65350","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","TWITTER UNLOCKS MCCONNELL'S CAMPAIGN ACCOUNT AFTER GOP FURY","null"
"1575050172-65124","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=18","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","https://www.foxnews.com/politics/dems-remain-divided-on-green-new-deal-after-mitch-mcconnell-ramps-up-pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","","February 14","“The green dream or whatever they call it, nobody knows what it is, but they’re for it right?”","null"
"1575050043-64868","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=34","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","https://www.foxnews.com/politics/mitch-mcconnells-campaign-selling-cocaine-mitch-t-shirts","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","","May 8","Senate Majority Leader Mitch McConnell’s reelection campaign team decided to market on the senator’s nickname and make it into a t-shirt.","null"
"1575050222-65220","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","“We are the sun antidote to Kryptonite!” thundered the New York Democrat.","null"
"1575050352-65399","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=0","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","https://www.foxnews.com/politics/kentucky-governors-race-mitch-mcconnells-litmus-test","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","Tight Kentucky gubernatorial race could be bellwether for Mitch McConnell","","November 4","Kentucky is one of only three states electing a governor this year. Polls indicate a tight contest between Republican incumbent Matt Bevin and Democratic challenger Andy Beshear: the latest Mason Dixon Poll in Kentucky shows Bevin and Beshear tied at 46 percent.","null"
"1575050084-64942","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=29","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","https://www.foxnews.com/politics/mcconnell-ad-telegraphs-plan-to-protect-trump-against-pelosi-in-impeachment-fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","","October 7","In the brief video, McConnell accuses House Speaker Nancy Pelosi of being “in the clutches of a left-wing mob” pushing her toward impeaching the president, while promising to stand in her way.","null"
"1575050092-64974","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=28","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","https://www.foxnews.com/politics/mcconnell-throws-shade-at-nike-with-betsy-ross-flag-tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","","July 4","The Associated Press contributed to this report.","null"
