web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049320-63974","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","According to property website Zillow, the mansion -- which was owned by President Ronald Reagan’s secretary of state, Alexander Haig -- is worth almost $5 million.","null"
"1575049701-64544","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","CLICK HERE FOR THE ALL-NEW FOXBUSINESS.COM","null"
"1575049617-64433","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=14","Joe Lieberman praises Trump's China strategy, says Biden flip-flops","https://www.foxnews.com/politics/lieberman-praises-trumps-china-biden","Joe Lieberman praises Trump's China strategy, says Biden flip-flops","Joe Lieberman praises Trump's China strategy, says Biden flip-flops","","June 12","BIDEN LEAD SLIPS IN LATEST IOWA POLL; SANDERS, WARREN, BUTTIGIEG ARE NEAREST CONTENDERS","null"
"1575049291-63930","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=49","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","https://www.foxnews.com/politics/rep-john-lewis-defends-joe-biden-segregationist-senators","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","","June 21","""We never gave up on our fellow human beings – and I would not give up on any human being,"" he continued.","null"
"1575049291-63924","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=49","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","https://www.foxnews.com/politics/rep-john-lewis-defends-joe-biden-segregationist-senators","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Anna Hopkins","June 21","","null"
"1575049738-64638","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=3","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","https://www.foxnews.com/politics/mayor-pocahontas-iowa-backs-joe-biden-elizabeth-warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","","November 9","“Like, Elizabeth Warren -- I did the Pocahontas thing,” Trump told supporters. “I hit her really hard and it looked like she was down and out but that was too long ago, I should’ve waited. But don’t worry, we will revive it.”","null"
"1575049520-64271","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=25","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","https://www.foxnews.com/politics/carly-fiorina-joe-biden-accusations-diminish-real-abuse","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","","April 30","Fiorina apparently was referencing Larry Nassar, the former team doctor at both USA Gymnastics and Michigan State University sentenced to decades in prison for molesting girls and young women, including dozens of elite gymnasts. Lauer, the longtime ""Today"" anchor, was fired by NBC News in 2017 over what the network called ""inappropriate sexual behavior,"" while Weinstein, a disgraced Hollywood mogul, is set to stand trial for sexual assault later this year.","null"
"1575049291-63932","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=49","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","https://www.foxnews.com/politics/rep-john-lewis-defends-joe-biden-segregationist-senators","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","Rep. John Lewis defends Joe Biden amid controversy on working with segregationists, says remarks not offensive","","June 21","Pelosi described Biden as ""authentic,"" while Rep. Hakeem Jeffries, D-N.Y., spoke on his own experience working with President Trump, who represents an administration he disagrees with.","null"
"1575049511-64255","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=26","Stirewalt: Joe Biden campaign rollout was 'quite successful'","https://www.foxnews.com/politics/stirewalt-joe-biden-campaign-roll-out-was-quite-successful","Stirewalt: Joe Biden campaign rollout was 'quite successful'","Stirewalt: Joe Biden campaign rollout was 'quite successful'","","April 30","""He did what he needed to do. His rollout was quite successful,"" Stirewalt said during an appearance on ""America's Newsroom.""","null"
"1575049712-64559","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","Biden is expected to follow up the announcement with his first high-dollar fundraiser in the Philadelphia home of Comcast executive David Cohen Thursday evening and appear at a local union hall in Pittsburgh on Monday.","null"
"1575049599-64404","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","The Biden campaign did not immediately return a request for comment from Fox News, but told Politico, ""Several citations, some from sources cited in other parts of the plan, were inadvertently left out of the final version of the 22 page document. As soon as we were made aware of it, we updated to include the proper citations.”","null"
"1575049358-64036","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=42","Hunter Biden didn't invite father, Joe, to his recent wedding: report","https://www.foxnews.com/politics/hunter-joe-biden-wedding-no-invite","Hunter Biden didn't invite father, Joe, to his recent wedding: report","Hunter Biden didn't invite father, Joe, to his recent wedding: report","","July 1","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049419-64135","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","","July 25","Biden also turned up on the volume on his criticism of Harris over her support for ""Medicare-for-all.""","null"
"1575049476-64208","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=30","Biden still riding high","https://www.foxnews.com/politics/biden-still-riding-high","Biden still riding high","Biden still riding high","","August 6","**Want FOX News Halftime Report in your inbox every day? Sign up here.**

On the roster: Biden still riding high - GOP Sens. offer support for red flag, background bills - Mississippians head to the polls for primary day - Audible: Toni Morrison, R.I.P. - When your guilt ketches up to you

BIDEN STILL RIDING HIGH 
Fox News: “Former Vice President Joe Biden and Sens. Bernie Sanders of Vermont and Elizabeth Warren of Massachusetts remain the top three contenders in the first poll conducted in the first-in-the-nation presidential primary state of New Hampshire following last week’s Democratic nomination debates. But the Suffolk University survey for the Boston Globe released Tuesday also indicates a slip in support for Sen. Kamala Harris of California when compared with polls conducted prior to the debates. Biden stands at 21 percent among likely Democratic primary voters in New Hampshire according to the survey, with Sanders at 17 percent, Warren at 14 percent, and Harris at 8 percent. Biden stood at 23 percent in an average of the two live operator surveys – University of New Hampshire/CNN and Saint Anselm College – conducted in early to mid-July, before the debates. Warren averaged 18 percent, Sanders 15 percent and Harris 14 percent.”

August heat will melt Dem field - Politico: “With two sets of debates and six months of fundraising finished, a new stage is opening in the Democratic presidential primary: The summer slog. For six weeks until the next debate, in mid-September, candidates will shift their focus more completely to the early primary states, grinding through a ritualistic run of picnics, forums, and party fundraisers: The Wing Ding, the Iowa State Fair, the Summer Sizzler, Londonderry’s Old Home Days. For the frontrunners, the rigors of a month full of intimate, often less scripted public appearances will present a significant test. But the weaker contenders will also come under considerable pressure. Some will likely begin running out of money or will fail to qualify for the next set of debates, culling the now-sprawling field.”

Harris and Booker attended church where previously called gay sex a sin - The Mercury News: “Presidential candidates Kamala Harris and Cory Booker attended services this weekend at a Baptist church led by a pastor who’s called being gay a sin — ‘enough to send you to hell’ — and Bernie Sanders held a town hall at the church last month. It isn’t clear what the three presidential candidates — all staunch supporters of LGBTQ rights — knew about the Rev. Robert E. Fowler Sr.’s position on homosexuality when they campaigned at Las Vegas’ Victory Missionary Baptist Church, but his views are hardly a secret: A 2017 Las Vegas Review-Journal column about his perspective on gay rights shows up on the first page of results for a Google search of his name. … The visits to the church illustrate potential hazards as Democrats vie for voters in battleground states with more conservative views.”

Dem candidates compete to give away billions in taxpayer money - Fox News: “Candidates like Cory Booker, Marianne Williamson and Andrew Yang are among those pitching cash handout plans this election cycle. [Yang’s] plan is simple, on the surface: every American citizen over the age of 18 gets $1,000 every month. … The only major caveat for Yang's plan is that those receiving benefits such as welfare or disability would not be eligible… Booker, meanwhile, has his own proposal which he's already pursuing in Congress -- legislation to start a savings account for every American child when they're born. … Williamson’s platform includes a far more costly plan to pay between $200 billion and $500 billion over a 20-year period to black communities as reparations for slavery. She views that money as ‘payment of a debt that is owed’ due to ‘a great injustice that has never been dealt with.’”

Mike Gravel ends presidential campaign - USA Today: “Mike Gravel, a former U.S. senator and anti-war firebrand who launched an online-centric campaign for president, is officially wrapping up his quest for the White House. The Twitter account affiliated with Gravel's campaign on Saturday thanked staffers and supporters who had helped the 89-year-old former senator from Alaska raise his profile and eventually draw more than 65,000 donors to his campaign. ‘Of course, the true key has been the #Gravelanche itself, our incredible supporters and donors. Thank you from the bottom of our hearts,’ the account tweeted. Gravel is set to endorse Sen. Bernie Sanders' campaign, according to The Daily Beast.”

THE RULEBOOK: YOU GUYS ARE COOL, BUT… 

“The founders of our republics have so much merit for the wisdom which they have displayed, that no task can be less pleasing than that of pointing out the errors into which they have fallen.” – James Madison, Federalist No. 48

TIME OUT: WHICH TRUTHS?

Historian David Wootton meditates on how our changing understanding of happiness bedevils modern humankind. Lapham’s Quarterly: “Thomas Jefferson lived in a world of slavery and pervasive inequality; he knew perfectly well that the world was not as it ought to be. But he believed, rightly, that a world in which people were free to pursue happiness would be one in which liberty would slowly spread, until all could benefit from it. What seemed evident to him would not have seemed remotely plausible to any educated person before the English Civil War. In 1690, [John Locke’s] arguments were still peculiar and pioneering; by 1776 they had become, as they still are for us, self-evident. … But there is an important difference between us and the founding fathers. They saw life, liberty, and the pursuit of happiness as the alternative to despotism and intolerance. We now can see that a society devoted to self-gratification may, in the end, destroy the conditions of its own existence.”

Flag on the play? - Email us at HALFTIMEREPORT@FOXNEWS.COM with your tips, comments or questions.

SCOREBOARD

Trump job performance

Average approval: 42.4 percent
Average disapproval: 53.6 percent
Net Score: -11.2 points
Change from one week ago: down 2.8 points 

[Average includes: IBD: 40% approve - 56% disapprove; Gallup: 42% approve - 54% disapprove; Quinnipiac University: 40% approve - 54% disapprove; Fox News: 46% approve - 51% disapprove; NPR/PBS/Marist: 44% approve - 53% disapprove.]

WANT MORE HALFTIME REPORT? 

You can join Chris and Brianna every day on Fox Nation. Go behind-the-scenes of your favorite political note as they go through the must-read headlines of the day right from their office – with plenty of personality. Click here to sign up and watch!

GOP SENS. OFFER SUPPORT FOR RED FLAG, BACKGROUND BILLS
Politico: “A shaken Sen. Rob Portman on Tuesday spoke out against white nationalism and expressed support for red flag laws, after horrific mass shootings over the weekend in Texas and his home state of Ohio. The Republican's endorsement of limited gun control comes one day after President Donald Trump called for such laws, which allow police and family members to block access to firearms for people who are an imminent threat to others or themselves. Sen. Lindsey Graham (R-S.C.) said Monday he would introduce legislation to encourage more states to adopt red flag laws…. Sen. Pat Toomey (R-Pa.) on Monday vowed to renew efforts to pass legislation with Sen. Joe Manchin (D-W.Va.) that would expand background checks after Trump called for similar legislation via tweet, though the president didn’t follow up on the call during a televised address several hours later. The Manchin-Toomey proposal failed in 2013 and 2015 and has little Republican support.”

NRA infighting leaves group weakened - WaPo: “Fresh calls for gun control following massacres in two U.S. cities over the weekend are testing the resilience of the National Rifle Association at a time when the nation’s largest gun lobby is riven by leadership clashes and allegations of reckless spending. The NRA, which has blocked proposed restrictions after past mass shootings, including at Sandy Hook Elementary School in Newtown, Conn., has lost key veterans in recent months, including lobbyist Christopher Cox, who back-channeled with the White House and lawmakers during previous political crises. The NRA’s longtime advertising firm, which helped craft its hard-edge responses to past gun violence, is battling the organization in court. Last week, three NRA board members resigned, saying they were sidelined after demanding audits of the organization’s spending. Rank-and-file members are urging changes, while other gun rights groups are seeking to capi­tal­ize on the NRA’s struggles.”

David Brooks: The other-ism - NYT: “Finally, pluralism is the adventure of life. Pluralism is not just having diverse people coexist in one place. It’s going out and getting into each other’s lives. It’s a constant dialogue that has no end because there is no single answer to how we should live. Life in a pluralistic society is an ever-moving spiral. There are the enemies of pluralism ripping it apart and the weavers of community binding it together. There is no resting spot. Its change, fluidity and movement all the way down. The terrorists dream of a pure, static world. But the only thing that’s static is death, which is why they are so pathologically drawn to death. Pluralism is about movement, interdependence and life. The struggle ahead is about competing values as much as it is about controlling guns and healing damaged psyches. Pluralism thrives when we name what the terrorists hate about us, and live it out.”

MISSISSIPPIANS HEAD TO THE POLLS FOR PRIMARY DAY
Politico: “It's primary day in Mississippi, where voters will head to the polls to pick nominees for governor … The Democratic side is fairly straightforward: There’s more than a handful of candidates on the ballot, but state Attorney General Jim Hood is considered the prohibitive favorite. But the Republican primary is more competitive. Three candidates — Lt. Gov. Tate Reeves, former state Supreme Court Justice Bill Waller, Jr. and state Rep. Robert Foster — are all vying for the nomination. A recent Mason-Dixon poll in the state highlights the uncertainty: Reeves leads the other two men, but sits at 41 percent, below the simple majority required to avoid a runoff election. Waller is in second with 31 percent, and Foster is at the back of the pack at 13 percent. If no one clears 50 percent, there will be a runoff in three weeks. … [Despite Reeves many] endorsements — and a massive fundraising and spending advantage favoring Reeves — Waller is still hanging around.”

PLAY-BY-PLAY
Jon Huntsman resigns as ambassador to Russia - Fox News

Sen. Ben Sasse announces 2020 re-election campaign - Roll Call

Embattled Rep. Duncan Hunter draws top-tier primary challenger - Politico

AUDIBLE: TONI MORRISON, R.I.P.

“She is a friend of my mind. She gather me, man. The pieces I am, she gather them and give them back to me in all the right order. It’s good, you know, when you got a woman who is a friend of your mind.” – Author Toni Morrison (Feb. 18, 1931-Aug. 5, 2019) writing the dialogue of Sixo, a character in her 1987 Pulitzer Prize-winning novel “Beloved.”  

FROM THE BLEACHERS

“You let the other, and equally important, side of the story of Charlottesville out of your otherwise outstanding synopsis of White Nationalism. Black Lives Matter and Antifa militants were approved by the Charlottesville authorities to stage a counter protest several blocks away from the White Nationalist rally. It was the BLM/Antifa group that ignored their lawful permit and left their designated area to engage the White Nationalists in racial combat. Had they cared about civility, they would’ve stayed within the area reserved for them and Charlottesville would’ve been an ugly local news footnote like Fountain Square in Cincinnati and numerous other places where the Klan, Aryan Brotherhood and others have marched and faded away. But, of course, it didn’t happen that way. The racial arsonists and the anarchists fought their battle. All three groups got their twisted need of coverage filled. Trump fumbled away his opportunity with a poor choice of words and the Left had a new clarion call. Because, in today’s polarized environment, these tiny, fringe of the fringe political movements are driving the narrative. They may represent .001% of our population but their influence is magnitudes greater. Expression of thought isn’t hate but translate the thought into action and it’s a crime against civility. Perpetrators of these crimes need to be fairly prosecuted to the fullest without the lens of left-right politics. Perhaps, if we can get the Country back to ‘fair and equal,’ then all the people can again believe they live under the best system on the Planet.” –Steve Aue, Brock, Texas


[Ed. note: You make a worthwhile point about the cycle of attention seeking, Mr. Aue. But our discussion Monday was about white nationalism, not its competing radical ideologies. That was the topic because a white nationalist in El Paso, Texas slaughtered 20 Hispanic people in the name of that cause. I could have explored the back and forth between attention-seeking extremists, but I rather think that would have obscured the point and would have risked diluting the blame for the murders. Yes, there is a symbiosis between these militant groups, but that doesn’t lessen the moral judgement against white nationalism as a cause or mitigate the actions of the killer. On Monday, we were exploring how a media fixation on the president’s responses to murders by white nationalists obscures a more useful discussion about the movement itself and the roots racial violence in America today. I don’t think tarrying over the lack of civility by counter-demonstrators in Charlottesville would have been at all elucidating.]","null"
